stop_id,stop_name,stop_lat,stop_lon,zone_id
2071,"FONTE DAS NOGUEIRAS I",41.509825,-8.414403,2
2072,"FONTE DAS NOGUEIRAS II",41.509675,-8.416428,2
2073,"ALTO DA VELA II",41.563550,-8.357206,2
2074,"ALTO DA VELA II",41.563847,-8.356486,2
2075,"CARVALHOS III",41.564319,-8.485400,2
2076,"CARVALHOS III",41.564258,-8.485406,2
2077,"LADAINHAS I",41.578253,-8.356767,2
2078,"LADAINHAS I",41.578178,-8.356758,2
2079,"CRUZ VERMELHA I",41.535794,-8.417522,1
2080,"CRUZ VERMELHA I",41.535833,-8.417436,1
2081,"FORUM BRAGA",41.541667,-8.421914,1
2082,"TOMADAS",41.507572,-8.496239,2
2083,"TAXA",41.555361,-8.411219,1
2084,"PADRES CARMELITAS",41.561283,-8.384719,1
2085,"PROF. MOTA LEITE",41.541783,-8.429397,1
2086,"ASSENTO",41.564583,-8.481069,2
2087,"SÃO BENTO",41.586739,-8.458725,2
2088,"SÃO BENTO",41.586678,-8.458622,2
2089,"MOSTEIRO III",41.559667,-8.477769,2
2090,"MOSTEIRO III",41.559653,-8.477694,2
2091,"25 ABRIL",41.530319,-8.431581,1
2092,"S. SALVADOR",41.550061,-8.388364,1
2093,"LIBERDADE I",41.551264,-8.386842,1
2094,"LIBERDADE I",41.551317,-8.386864,1
2095,"LIBERDADE II",41.551558,-8.385394,1
2096,"LIBERDADE II",41.551569,-8.385628,1
2097,"CADOI III",41.483481,-8.487278,2
2098,"ARRANHADOURO I",41.530658,-8.472247,2
2099,"ARRANHADOURO I",41.530672,-8.472103,2
2100,"BARREIROS III",41.534025,-8.410756,1
2101,"BARREIROS III",41.533978,-8.410639,1
2102,"IGREJA III",41.527153,-8.411544,1
2103,"CARVALHOS I",41.562839,-8.481861,2
2104,"CARVALHOS I",41.562775,-8.481883,2
2105,"POMARELHO I",41.579108,-8.363303,2
2106,"POMARELHO I",41.579067,-8.363225,2
2107,"ANTÓNIO MACEDO",41.557994,-8.423153,1
2108,"D. JOÃO II I",41.552608,-8.395114,1
2109,"S. BENTO",41.566050,-8.378097,1
2110,"SANTOS DA CUNHA II",41.544703,-8.431119,1
2111,"ANTÓNIO MACEDO",41.557444,-8.425453,1
2112,"UNIVERSIDADE DO MINHO II",41.557578,-8.397586,1
2113,"UNIVERSIDADE DO MINHO II",41.557592,-8.397836,1
2115,"DOMINGOS ALVES",41.576522,-8.461192,2
2116,"DOMINGOS ALVES",41.576558,-8.461092,2
2117,"ESTÁDIO",41.564739,-8.431922,1
2118,"OLÍMPICA",41.569261,-8.427506,1
2119,"OLÍMPICA",41.568761,-8.427558,1
2120,"PITANCINHOS I",41.581456,-8.425394,1
2121,"PITANCINHOS I",41.581614,-8.425153,1
2122,"PITANCINHOS II",41.582372,-8.424283,1
2123,"PITANCINHOS II",41.582372,-8.424558,1
2124,"PITANCINHOS III",41.583261,-8.422669,1
2125,"PITANCINHOS III",41.583283,-8.423217,1
2126,"PITANCINHOS IV",41.584156,-8.420542,1
2127,"PITANCINHOS IV",41.584186,-8.420772,1
2128,"PITANCINHOS V",41.585511,-8.419661,1
2129,"PITANCINHOS V",41.585494,-8.419847,1
2130,"MONTE SOEIRO",41.588708,-8.417653,1
2131,"MONTE SOEIRO",41.588769,-8.417850,1
2132,"AGRICULTORES",41.591122,-8.417931,1
2133,"AGRICULTORES",41.591103,-8.418147,1
2134,"VILARINHO (LIMITE 1/2)",41.593317,-8.420519,1
2135,"VILARINHO (LIMITE 2/1)",41.593283,-8.420739,2
2136,"PINHEIRINHO",41.595517,-8.418783,2
2137,"PINHEIRINHO",41.595517,-8.418711,2
2138,"EDGARDO SÁ MALHEIRO I",41.534556,-8.453708,1
2139,"EDGARDO SÁ MALHEIRO I",41.534608,-8.453558,1
2140,"ANTONIO PALHA I",41.547975,-8.405931,1
2141,"ANTÓNIO PALHA I",41.547836,-8.405917,1
2142,"ENTRE CAMPOS I",41.592411,-8.444142,2
2143,"ENTRE CAMPOS I",41.592556,-8.444242,2
2144,"AGRAS (TRAVESSA)",41.482656,-8.443153,2
2145,"ASSENTO",41.481997,-8.446203,2
2146,"VARIANTE REAL I",41.557803,-8.442367,1
2147,"VARIANTE REAL I",41.558136,-8.442700,1
2148,"S. BENTO II",41.566367,-8.374519,1
2149,"S. BENTO II",41.566561,-8.340131,1
2150,"LUIS PINTO II",41.478308,-8.488975,2
2151,"SENHOR DOS MILAGRES",41.598272,-8.425989,2
2152,"VARIANTE REAL II",41.557328,-8.441411,1
2153,"QUEBRADAS I",41.480903,-8.432881,2
2154,"QUEBRADAS II",41.483564,-8.430056,2
2155,"QUEBRADAS III",41.485642,-8.429303,2
2156,"SEQUEIRA (PARQUE)",41.533044,-8.466658,2
2157,"SEQUEIRA (PARQUE)",41.532997,-8.466328,2
2158,"CARRASCAL I",41.565325,-8.477150,2
2159,"CARRASCAL II",41.562728,-8.474586,2
2160,"CARRASCAL II",41.562778,-8.474494,2
2161,"CARRASCAL III",41.559253,-8.471756,2
2162,"CARRASCAL III",41.559294,-8.471639,2
2163,"ANJO",41.560756,-8.477106,2
2164,"ANJO",41.560756,-8.477103,2
2165,"SANTA TECLA",41.546003,-8.407542,1
2166,"ANTÓNIO PALHA III",41.547928,-8.400119,1
2167,"SENHOR AFLITOS III (CAPELA)",41.505019,-8.417328,2
2168,"SANTO ANDRÉ IV (P.INDUSTRIAL)",41.599647,-8.413306,2
2169,"SANTO ANDRÉ IV (P.INDUSTRIAL)",41.599853,-8.413264,2
2170,"S. MARTINHO",41.555536,-8.430644,1
2171,"FREI CAETANO BRANDAO I",41.550975,-8.428828,1
2172,"S. MARTINHO (VIADUTO)",41.553647,-8.430394,1
2173,"RAIO (FONTE DO IDOLO)",41.548631,-8.422089,1
2174,"TREZESTE III",41.500539,-8.459303,2
2175,"TREZESTE III",41.500531,-8.459489,2
2176,"JOSÉ ROLO",41.516794,-8.460472,2
2177,"BOUÇA (CEMITÉRIO)",41.522664,-8.432111,1
2178,"FEIRA (VARIANTE) II",41.556381,-8.436525,1
2179,"FEIRA (VARIANTE) II",41.556269,-8.436683,1
2180,"FREI CIPRIANO II",41.534594,-8.440147,1
2181,"ANTÓNIO ROCHA III",41.571089,-8.452919,2
2182,"ANTÓNIO ROCHA II",41.571333,-8.454444,2
2183,"ANTÓNIO ROCHA I",41.571689,-8.457725,2
2184,"BARROS I",41.573108,-8.455192,2
2185,"BARROS I",41.573072,-8.455264,2
2186,"BARROS II",41.575261,-8.456511,2
2187,"BARROS II",41.575206,-8.456628,2
2188,"JOAQUIM CARNEIRO",41.576972,-8.457175,2
2189,"JOAQUIM CARNEIRO",41.576947,-8.457272,2
2190,"SALGUEIRINHO",41.577303,-8.458564,2
2191,"SALGUEIRINHO",41.577372,-8.458361,2
2192,"CARDOSAS",41.580681,-8.462256,2
2193,"CARDOSAS",41.580700,-8.462375,2
2194,"ESCORREGADOURA",41.580306,-8.465089,2
2195,"ESCORREGADOURA",41.580208,-8.465078,2
2196,"SANTA TECLA II",41.546206,-8.408589,1
2202,"15 DE AGOSTO III",41.589522,-8.397442,2
2203,"15 DE AGOSTO III",41.589406,-8.397711,2
2204,"15 DE AGOSTO II",41.592156,-8.396161,2
2205,"15 DE AGOSTO II",41.592214,-8.396233,2
2206,"FREIRE I",41.595764,-8.394661,2
2207,"FREIRE I",41.595747,-8.394836,2
2208,"PRATA I",41.600075,-8.391317,2
2209,"PRATA I",41.600167,-8.389800,2
2210,"ALBINO DUARTE PINHEIRO I",41.603517,-8.386978,2
2211,"ALBINO DUARTE PINHEIRO I",41.603689,-8.386933,2
2212,"IGREJA II",41.591136,-8.372033,2
2213,"PRATA",41.598236,-8.393406,2
2214,"PRATA",41.598242,-8.393572,2
2215,"CASTELHÃO I",41.594525,-8.375139,2
2216,"CASTELHÃO II",41.596283,-8.375153,2
2217,"ALBINO DUARTE PINHEIRO",41.601439,-8.388733,2
2218,"ALBINO DUARTE PINHEIRO",41.601439,-8.388892,2
2219,"CONDE D. HENRIQUE",41.541986,-8.432100,1
2220,"S. MARTINHO",41.567814,-8.433928,1
2221,"SENHOR AFLITOS III (CAPELA)",41.504567,-8.417281,2
4004,"SERNADAS",41.580797,-8.367008,2
4006,"ALTO DO MONTE I",41.561697,-8.471514,2
4009,"S. MARTINHO",41.555536,-8.430644,1
4010,"ALTO DO MONTE II",41.559161,-8.488208,2
4013,"SERNADAS",41.580575,-8.367008,2
4020,"RESTAURAÇÃO",41.551714,-8.415464,1
4025,"31 JANEIRO (RIO ESTE)",41.546269,-8.413625,1
9901,"START BOMBA GAS-GASOLEO",41.540590,-8.434060,1
9902,"ARMAZEM",41.540050,-8.434510,1
9903,"PORTARIA",41.540030,-8.435550,1
9904,"PARQUE NORTE",41.541040,-8.435130,1
9905,"ROTUNDA ORFAOS SC",41.542030,-8.436010,1
9906,"FABRICAS",41.539140,-8.435630,1
9907,"ROTUNDA CIDADE PORTO",41.539350,-8.433450,1
9908,"RUA QUINTA SANTA MARIA",41.539330,-8.434960,1
9909,"FRENÓMETRO",41.539870,-8.435100,1
